"path";"PDF";"original";"extracted";"PublicationType";"Title";"Abstract";"Abstract (german)";"Keywords";"Authors";"Emails";"Author-Emails";"Affiliations";"Author-Affiliations";"Source";"Volume";"Issue";"Page from";"Page to";"Year";"Doi";"Sections";"Section-Levels";"Section-References";"References";"Precision";"Recall";"F1"
"TUW-240858";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-240858.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-240858-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-240858-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"66,67";"66,67";"66,67";"100,00";"100,00";"86,36";"90,91"
"TUW-245336";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-245336.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-245336-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-245336-xstream.xml"")";"Buchbeiträge";"100,00";"100,00";"NA";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85,71";"85,71";"40,00";"97,78";"92,86";"82,71";"87,03"
"TUW-245799";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-245799.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-245799-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-245799-xstream.xml"")";"Zeitschriftenartikel";"100,00";"100,00";"NA";"100,00";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"78,26";"100,00";"66,67";"87,50";"86,72";"51,15";"48,65"
"TUW-247301";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-247301.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247301-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-247301-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"NA";"NA";"NA";"100,00";"100,00";"100,00";"85,71";"85,71";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"95,00";"100,00";"97,14"
"TUW-247741";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-247741.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247741-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-247741-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"33,33";"100,00";"NA";"NA";"66,67";"100,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"85,71";"85,71";"0,00";"100,00";"81,33";"62,25";"64,29"
"TUW-247743";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-247743.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247743-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-247743-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"0,00";"NA";"40,00";"NA";"NA";"100,00";"40,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"75,36";"84,62";"0,00";"70,59";"67,33";"53,85";"46,42"
"TUW-251544";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-251544.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-251544-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-251544-xstream.xml"")";"Zeitschriftenartikel";"100,00";"100,00";"NA";"100,00";"100,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"93,33";"93,33";"0,00";"76,19";"97,14";"53,98";"55,24"
"TUW-252847";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-252847.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-252847-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-252847-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"66,67";"60,00";"40,00";"100,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"93,33";"100,00";"33,33";"100,00";"73,11";"61,54";"61,03"
"TUW-255712";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-255712.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-255712-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-255712-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"0,00";"87,50";"81,88";"60,50";"60,94"
"TUW-256654";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-256654.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-256654-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-256654-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"100,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"77,78";"93,33";"0,00";"0,00";"52,86";"34,09";"33,74"
"TUW-257397";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-257397.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-257397-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-257397-xstream.xml"")";"Buchbeiträge";"100,00";"100,00";"NA";"NA";"100,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"96,55";"100,00";"88,89";"100,00";"96,19";"63,64";"62,31"
"TUW-257870";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\groundtruth\TUW-257870.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-257870-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit\MethodDemos\output\extracted\grobid\grobid-TUW-257870-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"50,00";"50,00";"100,00";"50,00";"100,00";"50,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"100,00";"NA";"50,00";"75,00";"73,64";"65,38";"63,46"
